Path,Exists,ExpectedSHA256,CurrentSHA256,ExactMatch
src/app/dashboard/admin/privacy/page.tsx,YES,,345924c4dea971b96a2a27bb4e8a82b2e734b5255897177e9daefc8b756dcfbb,NO
src/app/dashboard/admin/privacy/policies/page.tsx,YES,,24527bbd14edadeb71c9dc37e615f802e96131d3912f5939f1bb58788eae161d,NO
src/app/dashboard/admin/privacy/requests/[requestId]/page.tsx,YES,,e2a7dac8ab3e6cc5e50c3ba67e5ca8f2f1695d5b2067bc21bc076f48e5666a80,NO
src/app/dashboard/admin/privacy/requests/page.tsx,YES,,4f866f8d695462913b81e0c3f77432d68ec2c677031c99e18dc1bda8c76d14b3,NO
src/app/dashboard/admin/users/[userId]/page.tsx,YES,,8c38636514807e331a0ac79c70091c93e666c9a75d90e1a3db3769ea55bbd318,NO
src/app/dashboard/admin/users/page.tsx,YES,,66414946dc1ab437bdb07049b04e247ff8829a677497b806c9539ea3b8975c47,NO
src/app/dashboard/privacy/page.tsx,YES,,508ae4d0e049ef555d96e0f673015bff3f9146001bcaff1e40971145b4cc202c,NO
src/app/dashboard/profile/page.tsx,YES,,201f0a381f69a8250f09402b815f45d8217b13c3fffd33bacb108b2bd4cbed74,NO
src/app/layout.tsx,YES,,12ece2c52fa0b21f5191fc76e87b745d22138ae6f99dc08ec870c2132e4e1609,NO
src/app/privacy/admin/page.tsx,YES,,86207a4b78938f26d0138a0ef901017c3ebc0e03cf20d1a86c875174b85c10c0,NO
src/app/privacy/cookies/page.tsx,YES,,65ede49d6002410dabb41c51034c66b03944ef064f55dd883033f69a755fef3c,NO
src/app/privacy/page.tsx,YES,,469e22c711470dd6546ae2cb872f72a9f19c16a36827641dd6760d5b35405889,NO
src/app/privacy/request/page.tsx,YES,,85908bf00dd7c70fdc8e12d66daa41043125805a3682e0aa13f6ca70d6d3853e,NO
src/components/admin/AdminProfileFormClient.tsx,YES,,dc2ce815b20a948f66955bfcdee06b3dd159c4659325756ab18cda5a9de1bfce,NO
src/components/layout/Footer.tsx,YES,,7926519de7ad3c193f9042ec3579d6845b2963a3c1291985faf23c47a00a7cb7,NO
src/components/layout/Header.tsx,YES,,c03816a56eedc94c66613c2ea3053447067f157e78bfcb26efd08215865e675b,NO
src/components/layout/UserNavMenu.tsx,YES,,70872d051ddd60f494d97b82f7b3fcc9bc0154edcaacc81c66711710057b6a3f,NO
src/components/profile/ChangePasswordClient.tsx,YES,,683fa2cbb212f04dc9e2ed1bfab03bb876cdbd7a8f483faf61f9223e0d325e8d,NO
src/components/profile/ProfileFormClient.tsx,YES,,0476392b8368297bceb45148314ffb040a254c7da0a658b65d384a29264d0ada,NO
src/components/profile/ProfilePhotoUploadClient.tsx,YES,,cd1fdc8ee4f7785951c6719baa23fbf693cfd70a13615d3b3277a5c95e11d8af,NO
src/lib/permissions.ts,YES,,10c444947b3bfac2f229855013922480f85722467f279cae28b2c1ea5835a599,NO
src/lib/privacy/data-classification.ts,YES,,66b069deabab9d2fdb647512671deeab55ab7436db8fa41fd57a99c55dc2f589,NO
src/lib/privacy/privacy-workflow.ts,YES,,87d29abddbdc4fb94177cee1cd1fdf3964fbc6f147a22b3462fcd91d50e68cee,NO
src/lib/privacy/retention-policy.ts,YES,,4b431fda959bc9e07f0631f38bfa15e1abd4cde8529725557a7bb9305a52fc2f,NO
tests/compliance/phase5-appeals.integration.test.ts,YES,,1a909933033fda1fd99375ef5da9e63229c68a2bba87bd9bc4f3935981c5097a,NO
tests/e2e/privacy-v1.spec.ts,YES,,a9a36cc4373688ba7865ea752df41c5b08611950b3ae4a77adb0990ac67de77f,NO
tests/marketplace/marketplace-sample-seed.test.ts,YES,,d41684dd2a2d5c6057b83d6d2df581a6a0a78fc472af171574e4252e0d56d1a9,NO
tests/privacy/admin.test.ts,YES,,0e8d4a8405639b50d24fbd7efe6c66ec50902cd41f64575fe830f5b9aa5daab3,NO
tests/privacy/admin-rbac.integration.test.ts,YES,,41ff4c0e163b451fd2b9b3ff05aa5e8290351596738ccf20353f4478f9f55333,NO
tests/privacy/audit.test.ts,YES,,2ac588935579f6f9b7c8d20b5cefacbc312b7c80700e3c9abff21e88bd4f3d30,NO
tests/privacy/cookie-consent.test.ts,YES,,2c1ca6f64cf9689cf21461ce15be36a579efb996ee233fa4d8d82efdd29f89b4,NO
tests/privacy/dsr.integration.test.ts,YES,,aaf7b9fb8c4176fc7b20c4cd6607dbc1d9da2704545378392d8d663f9159d3aa,NO
tests/privacy/phase5m.test.ts,YES,,9bc718d186966e9976364983275e6ae05f81fd06884b2688ede364cb2f66e10f,NO
tests/privacy/privacy-center.spec.ts,YES,,8208560e5d9127c0d5a5abc17dfd1fb45442aad5d5769b7f0205fc0fe4d8d97e,NO
tests/privacy/public-policy.test.ts,YES,,9c4f77ecee33338e8d14bbd686cdd02b72e0f5a9036f43504c72165e47226822,NO
tests/privacy/security-negative.integration.test.ts,YES,,6ae3f6dd8044691fc2a08abf1ed77dd620526f5fe79af6a74282d4e9b223ab95,NO
tests/security/rules/gate4e-listing-lifecycle.integration.test.ts,YES,,6aa9a9ee5b0f4d2e8fc7f9dc33caee9c19ab0a762bb02f358bc4c3f2229124d7,NO
tests/security/rules/gate4e-prohibited-items-policy.integration.test.ts,YES,,66f840363d5f0aacc7a7be9c937c99dcd43e5c8f06b7f04329cb091a6791c937,NO
tests/security/rules/phase3-lifecycle.integration.test.ts,YES,,9b6ae2d1532a9071e901baca1ef5f1f41821c1a0e83cef80f9451815346050e2,NO
tests/security/soc-gate4g.test.ts,YES,,072956a89b68fc80abacb5c0a0786fe58da25d74ab87a62f358befe39c7dd5af,NO

